temp_max,temp_min,precipitation,windspeed,humidity_max,humidity_min,date,NDVI
22.2,16.0,8.5,15.8,97,67,2019-07-14,0.18974944149292808
24.0,15.0,0.2,15.3,97,45,2019-07-15,0.18974944149292808
25.6,13.9,0.0,14.3,90,35,2019-07-16,0.18974944149292808
26.9,15.8,0.0,17.4,84,40,2019-07-17,0.18974944149292808
28.3,15.9,0.0,8.1,90,39,2019-07-18,0.18974944149292808
27.8,17.6,1.1,10.6,93,50,2019-07-19,0.18974944149292808
29.9,17.4,0.0,7.6,96,41,2019-07-20,0.18974944149292808
32.9,18.6,0.0,9.2,92,34,2019-07-21,0.18974944149292808
29.8,21.0,1.3,18.1,86,43,2019-07-22,0.18974944149292808
30.5,19.5,0.0,16.8,93,37,2019-07-23,0.18974944149292808
27.6,19.9,0.0,14.8,79,44,2019-07-24,0.18974944149292808
30.7,19.3,0.0,7.6,85,40,2019-07-25,0.18974944149292808
32.3,20.4,1.5,10.1,86,32,2019-07-26,0.18974944149292808
32.9,20.8,0.0,13.5,94,40,2019-07-27,0.18974944149292808
32.5,21.6,1.2,23.1,88,35,2019-07-28,0.18974944149292808
28.1,20.0,15.4,21.3,96,54,2019-07-29,0.18974944149292808
28.6,19.9,2.4,10.5,98,53,2019-07-30,0.18974944149292808
30.3,21.7,0.6,13.5,94,53,2019-07-31,0.18974944149292808
29.5,21.0,3.9,15.0,97,51,2019-08-01,0.15351666999812974
30.3,21.0,7.7,13.7,96,45,2019-08-02,0.15351666999812974
22.6,18.6,17.3,17.6,98,78,2019-08-03,0.15351666999812974
24.5,17.1,1.7,16.9,95,54,2019-08-04,0.15351666999812974
26.8,16.8,0.1,8.4,95,40,2019-08-05,0.15351666999812974
30.6,16.6,0.0,12.2,84,36,2019-08-06,0.15351666999812974
33.3,19.8,0.0,14.7,77,38,2019-08-07,0.15351666999812974
32.8,21.5,0.0,16.1,78,46,2019-08-08,0.15351666999812974
29.7,20.8,2.2,14.5,95,44,2019-08-09,0.15351666999812974
